127.0.0.1 - - [30/Mar/2015:10:52:50 +0530] "GET / HTTP/1.1" 404 951
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:52 +0530] "GET /inventoryweb/images/loginbox_left.jpg HTTP/1.1" 200 1948
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:52 +0530] "GET /inventoryweb/images/loginbox_top.jpg HTTP/1.1" 200 18281
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:52 +0530] "GET /inventoryweb/images/loginbox_right_top.jpg HTTP/1.1" 200 946
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:52 +0530] "GET /inventoryweb/images/loginbox_right_bot.jpg;jsessionid=902C02E6EC22D9EB39247B6E5470CF4A HTTP/1.1" 200 3793
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:52 +0530] "GET /inventoryweb/images/box_bot.jpg HTTP/1.1" 200 14663
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:52:59 +0530] "POST /inventoryweb/zkau;jsessionid=902C02E6EC22D9EB39247B6E5470CF4A HTTP/1.1" 200 74
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/module/user-home.zul HTTP/1.1" 200 3519
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau;jsessionid=902C02E6EC22D9EB39247B6E5470CF4A?dtid=z_3m40&cmd_0=rmDesktop&opt_0=i HTTP/1.1" 200 17
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/css/crestel_main_layout.css HTTP/1.1" 200 12000
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/js/zuljsp.js HTTP/1.1" 200 292
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/js/zul.lang.wpd HTTP/1.1" 200 1393
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/js/zk.wpd HTTP/1.1" 200 109522
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/css/zk.wcs HTTP/1.1" 200 21738
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.wnd.wpd HTTP/1.1" 200 11579
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.inp.wpd HTTP/1.1" 200 18921
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.box.wpd HTTP/1.1" 200 8108
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.layout.wpd HTTP/1.1" 200 7525
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zhtml.wpd HTTP/1.1" 200 1037
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.grid.wpd HTTP/1.1" 200 5405
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.menu.wpd HTTP/1.1" 200 8598
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zk.fmt.wpd HTTP/1.1" 200 2861
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.mesh.wpd HTTP/1.1" 200 18054
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/left-headercurve.jpg HTTP/1.1" 200 1392
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/jispbilling.png HTTP/1.1" 200 30079
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/home.jpg HTTP/1.1" 200 905
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/header-curve.jpg HTTP/1.1" 200 1143
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/back.jpg HTTP/1.1" 200 893
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/line.jpg HTTP/1.1" 200 3588
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/btm-line.jpg HTTP/1.1" 200 3603
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/crestel_menu_search.png HTTP/1.1" 200 3365
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/forward.jpg HTTP/1.1" 200 875
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/refresh.jpg HTTP/1.1" 200 908
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/print.jpg HTTP/1.1" 200 890
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/icons/home16-active.png HTTP/1.1" 200 48408
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/client_brand_logo.jpg HTTP/1.1" 200 22067
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/right-curve.jpg HTTP/1.1" 200 1399
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/header-bkgd.jpg HTTP/1.1" 200 816
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/layout/borderlayout-btn.png HTTP/1.1" 200 1575
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/header-curve-bkgd.jpg HTTP/1.1" 200 738
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/splt/splt-v.png HTTP/1.1" 200 162
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/menu/btn-arrow.gif HTTP/1.1" 200 127
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/splt/colps-l.png HTTP/1.1" 200 214
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/splt/splt-h.png HTTP/1.1" 200 153
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/grid/column-bg.png HTTP/1.1" 200 175
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/grid/head-bg.png HTTP/1.1" 200 178
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/header-gradient.jpg HTTP/1.1" 200 2036
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/btm-gradient.jpg HTTP/1.1" 200 2297
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/left-curve.jpg HTTP/1.1" 200 1176
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/stop.jpg HTTP/1.1" 200 917
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:01 +0530] "GET /inventoryweb/images/crestel_favicon.ico HTTP/1.1" 200 15086
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:02 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/menu/pp-bg.png HTTP/1.1" 200 99
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 2867
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.tab.wpd HTTP/1.1" 200 7039
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.sel.wpd HTTP/1.1" 200 19418
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/images/QuestionmarkButton.png HTTP/1.1" 200 910
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/tab/tab-corner.png HTTP/1.1" 200 689
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/button/btn-corner.gif HTTP/1.1" 200 648
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/tab/tab-hm.png HTTP/1.1" 200 203
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/button/btn-y.gif HTTP/1.1" 200 2026
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/input/combobtn.gif HTTP/1.1" 200 1042
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/button/btn-x.gif HTTP/1.1" 200 155
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:12 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/button/btn-ctr.gif HTTP/1.1" 200 379
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:14 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 1438
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:14 +0530] "GET /inventoryweb/images/ar/icons/16/edit.png HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:14 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/paging/pg-btn2.png HTTP/1.1" 200 1670
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:15 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 1156
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:16 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/grid/header-over.png HTTP/1.1" 200 178
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:16 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/grid/column-over.png HTTP/1.1" 200 197
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:17 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:17 +0530] "GET /inventoryweb/images/ar/icons/16/edit-hover.png HTTP/1.1" 200 1208
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:17 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 100
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:18 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 106
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:18 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/tree/item-sel.png HTTP/1.1" 200 958
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:19 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 2029
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:19 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 100
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:19 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/tab/tab-close.gif HTTP/1.1" 200 710
0:0:0:0:0:0:0:1 - - [30/Mar/2015:10:53:19 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/menu/menu-bg.png HTTP/1.1" 200 169
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:03:55 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 1101
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:04 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 2971
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:05 +0530] "GET /inventoryweb/zkau/web/d1e20db4/zul/img/input/bandbtn.gif HTTP/1.1" 200 1668
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:05 +0530] "GET /inventoryweb/zkau/web/d1e20db4/img/dot.gif HTTP/1.1" 200 43
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:12 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 1590
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:13 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 659
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:17 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 7117
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:17 +0530] "GET /inventoryweb/zkau/web/_zv2013070210/js/zul.db.wpd HTTP/1.1" 200 15969
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:18 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [30/Mar/2015:11:04:29 +0530] "POST /inventoryweb/zkau HTTP/1.1" 200 2957
0:0:0:0:0:0:0:1 - - [30/Mar/2015:12:27:48 +0530] "GET /inventoryweb/zkau?dtid=z_4m40&cmd_0=rmDesktop&opt_0=i HTTP/1.1" 200 9
